"Size*Scatter"	"Shuffle*Quick"	"Leaf*Cache*BranchMerge"	Cycles
"2580xF"	"100x32"	"CMOVxTxT"	3778204
"2580xF"	"100x32"	"CMOVxTxT"	3744496
"32xF"	"Tx32"	"TxFxF"	25580
"32xF"	"Tx32"	"TxFxF"	23984
"32xF"	"Tx32"	"TxFxF"	24740
"32xF"	"Tx32"	"TxFxF"	41228
"32xF"	"Tx32"	"TxFxF"	25156
"597xT"	"1x8"	"TxTxF"	274148
"597xT"	"1x8"	"TxTxF"	386036
"597xT"	"1x8"	"TxTxF"	220184
"597xT"	"1x8"	"TxTxF"	252596
"597xT"	"1x8"	"TxTxF"	229852
"3883400xF"	"1x32"	"FxTxF"	2486151620
"3883400xF"	"1x32"	"FxTxF"	2458639968
"3883400xF"	"1x32"	"FxTxF"	3338096480
"3883400xF"	"1x32"	"FxTxF"	2790497140
"3883400xF"	"1x32"	"FxTxF"	3069937240
"2580xF"	"5x32"	"CMOVxFxT"	2395792
"2580xF"	"5x32"	"CMOVxFxT"	2221624
"2580xF"	"5x32"	"CMOVxFxT"	2725652
"2580xF"	"5x32"	"CMOVxFxT"	2674868
"2580xF"	"5x32"	"CMOVxFxT"	2471236
"32x10"	"100x32"	"TxFxT"	24436
"32x10"	"100x32"	"TxFxT"	22984
"32x10"	"100x32"	"TxFxT"	23744
"32x10"	"100x32"	"TxFxT"	24036
"32x10"	"100x32"	"TxFxT"	23804
"3883400x500"	"Fx32"	"TxTxT"	1738963748
"3883400x500"	"Fx32"	"TxTxT"	1738830832
"3883400x500"	"Fx32"	"TxTxT"	1738942044
"3883400x500"	"Fx32"	"TxTxT"	1738959884
"3883400x500"	"Fx32"	"TxTxT"	1738904240
"16777216x10"	"5x16"	"CMOVxTxT"	12999733948
"16777216x10"	"5x16"	"CMOVxTxT"	14207267680
"16777216x10"	"5x16"	"CMOVxTxT"	13043612344
"16777216x10"	"5x16"	"CMOVxTxT"	12962141108
"16777216x10"	"5x16"	"CMOVxTxT"	12543638304
"208064xT"	"1x16"	"CMOVxFxT"	129112448
"208064xT"	"1x16"	"CMOVxFxT"	182575372
"208064xT"	"1x16"	"CMOVxFxT"	210343752
"208064xT"	"1x16"	"CMOVxFxT"	166045100
"208064xT"	"1x16"	"CMOVxFxT"	154523400
"597x500"	"2xF"	"CMOVxFxT"	535816
"597x500"	"2xF"	"CMOVxFxT"	596124
"597x500"	"2xF"	"CMOVxFxT"	512104
"597x500"	"2xF"	"CMOVxFxT"	545756
"597x500"	"2xF"	"CMOVxFxT"	525264
"32xT"	"10xF"	"FxTxT"	21148
"32xT"	"10xF"	"FxTxT"	21880
"32xT"	"10xF"	"FxTxT"	22228
"32xT"	"10xF"	"FxTxT"	23008
"32xT"	"10xF"	"FxTxT"	23096
"16777216xT"	"100x16"	"TxTxT"	57425297604
"16777216xT"	"100x16"	"TxTxT"	56819649756
"16777216xT"	"100x16"	"TxTxT"	57728930852
"16777216xT"	"100x16"	"TxTxT"	58187066588
"16777216xT"	"100x16"	"TxTxT"	58182547920
"898885xF"	"500x16"	"CMOVxFxT"	1820516608
"898885xF"	"500x16"	"CMOVxFxT"	1808890192
"898885xF"	"500x16"	"CMOVxFxT"	1824993536
"898885xF"	"500x16"	"CMOVxFxT"	1823156588
"898885xF"	"500x16"	"CMOVxFxT"	1808406640
"208064x10"	"2x32"	"TxFxT"	129915408
"208064x10"	"2x32"	"TxFxT"	191922128
"208064x10"	"2x32"	"TxFxT"	190338256
"208064x10"	"2x32"	"TxFxT"	180115568
"208064x10"	"2x32"	"TxFxT"	137196404
"3883400xT"	"FxF"	"TxFxF"	12018407724
"3883400xT"	"FxF"	"TxFxF"	12000957504
"3883400xT"	"FxF"	"TxFxF"	12054109712
"3883400xT"	"FxF"	"TxFxF"	12025075504
"3883400xT"	"FxF"	"TxFxF"	12008791608
"2580xT"	"1xF"	"CMOVxTxT"	2795560
"2580xT"	"1xF"	"CMOVxTxT"	2547148
"2580xT"	"1xF"	"CMOVxTxT"	2547188
"2580xT"	"1xF"	"CMOVxTxT"	2584000
"2580xT"	"1xF"	"CMOVxTxT"	2652420
"32xT"	"5xF"	"TxTxF"	20080
"32xT"	"5xF"	"TxTxF"	19760
"32xT"	"5xF"	"TxTxF"	19336
"32xT"	"5xF"	"TxTxF"	21640
"32xT"	"5xF"	"TxTxF"	21432
"2580x10"	"500x32"	"CMOVxTxT"	4412396
"2580x10"	"500x32"	"CMOVxTxT"	4342400
"2580x10"	"500x32"	"CMOVxTxT"	4347336
"2580x10"	"500x32"	"CMOVxTxT"	4362740
"2580x10"	"500x32"	"CMOVxTxT"	4357968
"898885xF"	"Tx8"	"TxTxF"	3271647112
"898885xF"	"Tx8"	"TxTxF"	3273307008
"898885xF"	"Tx8"	"TxTxF"	3271673420
"898885xF"	"Tx8"	"TxTxF"	3270440120
"898885xF"	"Tx8"	"TxTxF"	3271571012
"208064x500"	"100x32"	"TxTxT"	333470312
"208064x500"	"100x32"	"TxTxT"	332741036
"208064x500"	"100x32"	"TxTxT"	336808412
"208064x500"	"100x32"	"TxTxT"	328834768
"208064x500"	"100x32"	"TxTxT"	335973408
"208064xF"	"500x8"	"FxTxT"	385582628
"208064xF"	"500x8"	"FxTxT"	385641680
"208064xF"	"500x8"	"FxTxT"	384419860
"208064xF"	"500x8"	"FxTxT"	381842792
"208064xF"	"500x8"	"FxTxT"	386892876
"16777216x10"	"Fx16"	"CMOVxFxT"	5480811532
"16777216x10"	"Fx16"	"CMOVxFxT"	5478503584
"16777216x10"	"Fx16"	"CMOVxFxT"	5479599112
"16777216x10"	"Fx16"	"CMOVxFxT"	5477755512
"16777216x10"	"Fx16"	"CMOVxFxT"	5478042756
"16777216xT"	"500x32"	"CMOVxFxT"	72396215432
"16777216xT"	"500x32"	"CMOVxFxT"	72339747420
"16777216xT"	"500x32"	"CMOVxFxT"	72360676068
"16777216xT"	"500x32"	"CMOVxFxT"	75334484656
"16777216xT"	"500x32"	"CMOVxFxT"	73046821832
"11148xT"	"10x16"	"FxFxT"	12724144
"11148xT"	"10x16"	"FxFxT"	11242860
"11148xT"	"10x16"	"FxFxT"	11992088
"11148xT"	"10x16"	"FxFxT"	12276264
"11148xT"	"10x16"	"FxFxT"	11106936
"2580x10"	"500x16"	"FxTxT"	4420124
"2580x10"	"500x16"	"FxTxT"	4357796
"2580x10"	"500x16"	"FxTxT"	4373224
"2580x10"	"500x16"	"FxTxT"	4375324
"2580x10"	"500x16"	"FxTxT"	4388592
"2580xT"	"Fx32"	"TxTxF"	1117212
"2580xT"	"Fx32"	"TxTxF"	1114336
"2580xT"	"Fx32"	"TxTxF"	1114144
"2580xT"	"Fx32"	"TxTxF"	1113488
"2580xT"	"Fx32"	"TxTxF"	1136564
"138xF"	"Tx32"	"FxFxT"	160964
"138xF"	"Tx32"	"FxFxT"	161204
"138xF"	"Tx32"	"FxFxT"	161112
"138xF"	"Tx32"	"FxFxT"	160752
"138xF"	"Tx32"	"FxFxT"	161132
"2580x500"	"100x16"	"TxFxF"	4118308
"2580x500"	"100x16"	"TxFxF"	4060960
"2580x500"	"100x16"	"TxFxF"	4058308
"2580x500"	"100x16"	"TxFxF"	4076584
"2580x500"	"100x16"	"TxFxF"	4017448
"16777216xF"	"Tx32"	"CMOVxTxT"	86151711004
"16777216xF"	"Tx32"	"CMOVxTxT"	87229998996
"16777216xF"	"Tx32"	"CMOVxTxT"	86103679172
"16777216xF"	"Tx32"	"CMOVxTxT"	86234700340
"16777216xF"	"Tx32"	"CMOVxTxT"	87429849160
"3883400xT"	"1000xF"	"FxFxF"	17640358188
"3883400xT"	"1000xF"	"FxFxF"	17756792720
"3883400xT"	"1000xF"	"FxFxF"	17767582996
"3883400xT"	"1000xF"	"FxFxF"	18325783724
"3883400xT"	"1000xF"	"FxFxF"	17562403532
"138x500"	"100xF"	"FxTxT"	145896
"138x500"	"100xF"	"FxTxT"	148376
"138x500"	"100xF"	"FxTxT"	149012
"138x500"	"100xF"	"FxTxT"	147556
"138x500"	"100xF"	"FxTxT"	144640
"138xT"	"1000x32"	"FxFxT"	162128
"138xT"	"1000x32"	"FxFxT"	161440
"138xT"	"1000x32"	"FxFxT"	161928
"138xT"	"1000x32"	"FxFxT"	161336
"138xT"	"1000x32"	"FxFxT"	161276
"16777216xF"	"Fx32"	"CMOVxFxF"	7043734276
"16777216xF"	"Fx32"	"CMOVxFxF"	7050550036
"16777216xF"	"Fx32"	"CMOVxFxF"	7045136440
"16777216xF"	"Fx32"	"CMOVxFxF"	7045503308
"16777216xF"	"Fx32"	"CMOVxFxF"	7045890604
"208064xT"	"50x8"	"CMOVxFxF"	370871060
"208064xT"	"50x8"	"CMOVxFxF"	373568120
"208064xT"	"50x8"	"CMOVxFxF"	374563028
"208064xT"	"50x8"	"CMOVxFxF"	366327984
"208064xT"	"50x8"	"CMOVxFxF"	370935792
"3883400xF"	"5xF"	"TxFxF"	8188469556
"3883400xF"	"5xF"	"TxFxF"	8367152440
"3883400xF"	"5xF"	"TxFxF"	8533569384
"3883400xF"	"5xF"	"TxFxF"	8488156572
"3883400xF"	"5xF"	"TxFxF"	8355625876
"898885xF"	"10xF"	"CMOVxTxF"	1735975728
"898885xF"	"10xF"	"CMOVxTxF"	1774434068
"898885xF"	"10xF"	"CMOVxTxF"	1713004548
"898885xF"	"10xF"	"CMOVxTxF"	1741069704
"898885xF"	"10xF"	"CMOVxTxF"	1760215676
"32xT"	"Fx8"	"FxTxF"	9468
"32xT"	"Fx8"	"FxTxF"	9388
"32xT"	"Fx8"	"FxTxF"	9460
"32xT"	"Fx8"	"FxTxF"	9372
"32xT"	"Fx8"	"FxTxF"	9276
"32xF"	"500x16"	"FxTxF"	27160
"32xF"	"500x16"	"FxTxF"	25956
"32xF"	"500x16"	"FxTxF"	26448
"32xF"	"500x16"	"FxTxF"	26404
"32xF"	"500x16"	"FxTxF"	26560
"898885xT"	"500xF"	"TxFxT"	2957596252
"898885xT"	"500xF"	"TxFxT"	2953400236
"898885xT"	"500xF"	"TxFxT"	2963459928
"898885xT"	"500xF"	"TxFxT"	2964817384
"898885xT"	"500xF"	"TxFxT"	2947740952
"16777216xF"	"100x32"	"CMOVxFxT"	27297810068
"16777216xF"	"100x32"	"CMOVxFxT"	26997558084
"16777216xF"	"100x32"	"CMOVxFxT"	27458562956
"16777216xF"	"100x32"	"CMOVxFxT"	27682904936
"16777216xF"	"100x32"	"CMOVxFxT"	27312187428
"2580x10"	"5x8"	"FxFxF"	2234228
"2580x10"	"5x8"	"FxFxF"	1995220
"2580x10"	"5x8"	"FxFxF"	2487724
"2580x10"	"5x8"	"FxFxF"	2509636
"2580x10"	"5x8"	"FxFxF"	2262660
"32xF"	"500x8"	"TxTxT"	53892
"32xF"	"500x8"	"TxTxT"	24524
"32xF"	"500x8"	"TxTxT"	24792
"32xF"	"500x8"	"TxTxT"	25084
"32xF"	"500x8"	"TxTxT"	24916
"32xF"	"1x32"	"CMOVxTxT"	18096
"32xF"	"1x32"	"CMOVxTxT"	16836
"32xF"	"1x32"	"CMOVxTxT"	17424
"32xF"	"1x32"	"CMOVxTxT"	17496
"32xF"	"1x32"	"CMOVxTxT"	17820
"898885xT"	"50x32"	"TxTxT"	1887108828
"898885xT"	"50x32"	"TxTxT"	1854382028
"898885xT"	"50x32"	"TxTxT"	1896793220
"898885xT"	"50x32"	"TxTxT"	1866135880
"898885xT"	"50x32"	"TxTxT"	1871252664
"597x10"	"500x8"	"TxFxT"	918460
"597x10"	"500x8"	"TxFxT"	922048
"597x10"	"500x8"	"TxFxT"	923600
"597x10"	"500x8"	"TxFxT"	926132
"597x10"	"500x8"	"TxFxT"	918588
"11148x10"	"1x8"	"CMOVxFxF"	4209220
"11148x10"	"1x8"	"CMOVxFxF"	4076660
"11148x10"	"1x8"	"CMOVxFxF"	4169132
"11148x10"	"1x8"	"CMOVxFxF"	4583120
"11148x10"	"1x8"	"CMOVxFxF"	4218044
"32xF"	"10xF"	"FxFxT"	21936
"32xF"	"10xF"	"FxFxT"	22612
"32xF"	"10xF"	"FxFxT"	23000
"32xF"	"10xF"	"FxFxT"	24004
"32xF"	"10xF"	"FxFxT"	23784
"2580xT"	"TxF"	"TxFxF"	4959700
"2580xT"	"TxF"	"TxFxF"	4970008
"2580xT"	"TxF"	"TxFxF"	4949340
"2580xT"	"TxF"	"TxFxF"	4960788
"2580xT"	"TxF"	"TxFxF"	4953308
"898885x10"	"Tx16"	"FxFxF"	3476056404
"898885x10"	"Tx16"	"FxFxF"	3477131968
"898885x10"	"Tx16"	"FxFxF"	3478508616
"898885x10"	"Tx16"	"FxFxF"	3477139588
"898885x10"	"Tx16"	"FxFxF"	3476224776
"138xF"	"2x8"	"TxTxT"	52404
"138xF"	"2x8"	"TxTxT"	60116
"138xF"	"2x8"	"TxTxT"	97120
"138xF"	"2x8"	"TxTxT"	68652
"138xF"	"2x8"	"TxTxT"	65880
"3883400xT"	"1000x8"	"TxTxT"	14089982200
"3883400xT"	"1000x8"	"TxTxT"	14187953332
"3883400xT"	"1000x8"	"TxTxT"	14178123108
"3883400xT"	"1000x8"	"TxTxT"	14063613048
"3883400xT"	"1000x8"	"TxTxT"	14039542568
"597x10"	"50xF"	"TxTxT"	734076
"597x10"	"50xF"	"TxTxT"	744704
"597x10"	"50xF"	"TxTxT"	719900
"597x10"	"50xF"	"TxTxT"	728496
"597x10"	"50xF"	"TxTxT"	724880
"597xF"	"50x8"	"TxTxT"	733632
"597xF"	"50x8"	"TxTxT"	765296
"597xF"	"50x8"	"TxTxT"	711292
"597xF"	"50x8"	"TxTxT"	716956
"597xF"	"50x8"	"TxTxT"	732692
"32x500"	"1xF"	"TxFxT"	18216
"32x500"	"1xF"	"TxFxT"	16932
"32x500"	"1xF"	"TxFxT"	17376
"32x500"	"1xF"	"TxFxT"	17604
"32x500"	"1xF"	"TxFxT"	18048
"208064xT"	"500x32"	"FxFxT"	530437992
"208064xT"	"500x32"	"FxFxT"	530697716
"208064xT"	"500x32"	"FxFxT"	529447252
"208064xT"	"500x32"	"FxFxT"	525988952
"208064xT"	"500x32"	"FxFxT"	531360420
"3883400x500"	"5x32"	"TxTxF"	3606138952
"3883400x500"	"5x32"	"TxTxF"	3703187412
"3883400x500"	"5x32"	"TxTxF"	3979895912
"3883400x500"	"5x32"	"TxTxF"	4099743868
"3883400x500"	"5x32"	"TxTxF"	3623741572
"16777216xF"	"1000x16"	"TxTxF"	34567584200
"16777216xF"	"1000x16"	"TxTxF"	34639024512
"16777216xF"	"1000x16"	"TxTxF"	34669965192
"16777216xF"	"1000x16"	"TxTxF"	34570176532
"16777216xF"	"1000x16"	"TxTxF"	34461695880
"208064xF"	"50x16"	"TxFxT"	297959832
"208064xF"	"50x16"	"TxFxT"	299523272
"208064xF"	"50x16"	"TxFxT"	300672228
"208064xF"	"50x16"	"TxFxT"	293750372
"208064xF"	"50x16"	"TxFxT"	305175004
"11148x500"	"1000x16"	"FxFxT"	23116936
"11148x500"	"1000x16"	"FxFxT"	23093748
"11148x500"	"1000x16"	"FxFxT"	23059772
"11148x500"	"1000x16"	"FxFxT"	22994556
"11148x500"	"1000x16"	"FxFxT"	23086340
"3883400x10"	"Fx32"	"FxFxT"	1906367928
"3883400x10"	"Fx32"	"FxFxT"	1906767856
"3883400x10"	"Fx32"	"FxFxT"	1906428488
"3883400x10"	"Fx32"	"FxFxT"	1906495720
"3883400x10"	"Fx32"	"FxFxT"	1906352244
"11148x10"	"5x32"	"FxFxT"	11000780
"11148x10"	"5x32"	"FxFxT"	10615828
"11148x10"	"5x32"	"FxFxT"	10048048
"11148x10"	"5x32"	"FxFxT"	9775596
"11148x10"	"5x32"	"FxFxT"	9918600
"898885x10"	"Fx8"	"CMOVxFxT"	282249144
"898885x10"	"Fx8"	"CMOVxFxT"	282461936
"898885x10"	"Fx8"	"CMOVxFxT"	282417204
"898885x10"	"Fx8"	"CMOVxFxT"	282372268
"898885x10"	"Fx8"	"CMOVxFxT"	282394560
"11148xT"	"500xF"	"FxTxF"	21928152
"11148xT"	"500xF"	"FxTxF"	21789676
"11148xT"	"500xF"	"FxTxF"	21907228
"11148xT"	"500xF"	"FxTxF"	21828876
"11148xT"	"500xF"	"FxTxF"	22047756
"32x500"	"5x32"	"FxTxT"	21480
"32x500"	"5x32"	"FxTxT"	20736
"32x500"	"5x32"	"FxTxT"	20372
"32x500"	"5x32"	"FxTxT"	22616
"32x500"	"5x32"	"FxTxT"	22300
"2580xF"	"TxF"	"FxFxT"	4887540
"2580xF"	"TxF"	"FxFxT"	4870924
"2580xF"	"TxF"	"FxFxT"	4863040
"2580xF"	"TxF"	"FxFxT"	4874396
"2580xF"	"TxF"	"FxFxT"	4871000
"898885xF"	"100xF"	"FxFxF"	2148806908
"898885xF"	"100xF"	"FxFxF"	2139413332
"898885xF"	"100xF"	"FxFxF"	2160127160
"898885xF"	"100xF"	"FxFxF"	2169435204
"898885xF"	"100xF"	"FxFxF"	2162569020
"48160xF"	"5xF"	"FxTxF"	74950952
"48160xF"	"5xF"	"FxTxF"	76811808
"48160xF"	"5xF"	"FxTxF"	72309396
"48160xF"	"5xF"	"FxTxF"	75503216
"48160xF"	"5xF"	"FxTxF"	76336396
"48160x500"	"Tx8"	"CMOVxFxF"	136939440
"48160x500"	"Tx8"	"CMOVxFxF"	136840528
"48160x500"	"Tx8"	"CMOVxFxF"	136796092
"48160x500"	"Tx8"	"CMOVxFxF"	136656184
"48160x500"	"Tx8"	"CMOVxFxF"	136555704
"16777216x500"	"1x32"	"TxFxT"	10650527692
"16777216x500"	"1x32"	"TxFxT"	10570132908
"16777216x500"	"1x32"	"TxFxT"	11639063420
"16777216x500"	"1x32"	"TxFxT"	11866167704
"16777216x500"	"1x32"	"TxFxT"	10730955356
"898885xT"	"100xF"	"CMOVxFxT"	2995618972
"898885xT"	"100xF"	"CMOVxFxT"	2983328104
"898885xT"	"100xF"	"CMOVxFxT"	2715594972
"898885xT"	"100xF"	"CMOVxFxT"	2729925168
"898885xT"	"100xF"	"CMOVxFxT"	2719097036
"208064x500"	"100xF"	"FxTxF"	436139252
"208064x500"	"100xF"	"FxTxF"	436622520
"208064x500"	"100xF"	"FxTxF"	440349752
"208064x500"	"100xF"	"FxTxF"	432487256
"208064x500"	"100xF"	"FxTxF"	438451976
"2580xT"	"500x16"	"TxTxT"	4376964
"2580xT"	"500x16"	"TxTxT"	4321356
"2580xT"	"500x16"	"TxTxT"	4318560
"2580xT"	"500x16"	"TxTxT"	4332080
"2580xT"	"500x16"	"TxTxT"	4339332
"16777216xT"	"FxF"	"CMOVxTxT"	60248267028
"16777216xT"	"FxF"	"CMOVxTxT"	60303321352
"16777216xT"	"FxF"	"CMOVxTxT"	60202485412
"16777216xT"	"FxF"	"CMOVxTxT"	60233016544
"16777216xT"	"FxF"	"CMOVxTxT"	60324985388
"208064x500"	"FxF"	"FxTxT"	303371796
"208064x500"	"FxF"	"FxTxT"	303360152
"208064x500"	"FxF"	"FxTxT"	303377432
"208064x500"	"FxF"	"FxTxT"	303261892
"208064x500"	"FxF"	"FxTxT"	303073160
"898885x10"	"1x8"	"TxFxT"	420135208
"898885x10"	"1x8"	"TxFxT"	312788240
"898885x10"	"1x8"	"TxFxT"	408283412
"898885x10"	"1x8"	"TxFxT"	493430232
"898885x10"	"1x8"	"TxFxT"	467575036
"48160xT"	"50x32"	"TxTxF"	82410608
"48160xT"	"50x32"	"TxTxF"	81652300
"48160xT"	"50x32"	"TxTxF"	78284036
"48160xT"	"50x32"	"TxTxF"	81951052
"48160xT"	"50x32"	"TxTxF"	79817120
"597xT"	"2x8"	"FxTxT"	279796
"597xT"	"2x8"	"FxTxT"	390656
"597xT"	"2x8"	"FxTxT"	258484
"597xT"	"2x8"	"FxTxT"	269780
"597xT"	"2x8"	"FxTxT"	244492
"3883400xF"	"50x16"	"FxTxT"	5282926572
"3883400xF"	"50x16"	"FxTxT"	5606495512
"3883400xF"	"50x16"	"FxTxT"	5373926592
"3883400xF"	"50x16"	"FxTxT"	5294871376
"3883400xF"	"50x16"	"FxTxT"	5346254476
"898885xF"	"1000x16"	"TxFxT"	1961961800
"898885xF"	"1000x16"	"TxFxT"	1954819708
"898885xF"	"1000x16"	"TxFxT"	1968567744
"898885xF"	"1000x16"	"TxFxT"	1959654812
"898885xF"	"1000x16"	"TxFxT"	1960685844
"138x10"	"1xF"	"TxTxF"	90028
"138x10"	"1xF"	"TxTxF"	100624
"138x10"	"1xF"	"TxTxF"	110024
"138x10"	"1xF"	"TxTxF"	89028
"138x10"	"1xF"	"TxTxF"	103872
"2580xF"	"2x32"	"FxTxF"	2055984
"2580xF"	"2x32"	"FxTxF"	1492972
"2580xF"	"2x32"	"FxTxF"	2119644
"2580xF"	"2x32"	"FxTxF"	2361476
"2580xF"	"2x32"	"FxTxF"	2293328
"32x10"	"Tx16"	"CMOVxFxF"	26500
"32x10"	"Tx16"	"CMOVxFxF"	25008
"32x10"	"Tx16"	"CMOVxFxF"	25856
"32x10"	"Tx16"	"CMOVxFxF"	25884
"32x10"	"Tx16"	"CMOVxFxF"	26032
"2580x500"	"50x8"	"CMOVxFxT"	3506500
"2580x500"	"50x8"	"CMOVxFxT"	3454232
"2580x500"	"50x8"	"CMOVxFxT"	3395968
"2580x500"	"50x8"	"CMOVxFxT"	3413764
"2580x500"	"50x8"	"CMOVxFxT"	3490532
"48160xF"	"5x16"	"FxFxF"	45142884
"48160xF"	"5x16"	"FxFxF"	48828012
"48160xF"	"5x16"	"FxFxF"	38035580
"48160xF"	"5x16"	"FxFxF"	47063060
"48160xF"	"5x16"	"FxFxF"	44491644
"11148xF"	"1x16"	"FxFxT"	4892104
"11148xF"	"1x16"	"FxFxT"	4766792
"11148xF"	"1x16"	"FxFxT"	4806276
"11148xF"	"1x16"	"FxFxT"	5334808
"11148xF"	"1x16"	"FxFxT"	4888676
"208064xF"	"5x8"	"TxTxT"	150041000
"208064xF"	"5x8"	"TxTxT"	170438272
"208064xF"	"5x8"	"TxTxT"	170345148
"208064xF"	"5x8"	"TxTxT"	147305812
"208064xF"	"5x8"	"TxTxT"	171447848
"11148xT"	"Tx8"	"TxFxF"	26906864
"11148xT"	"Tx8"	"TxFxF"	27146076
"11148xT"	"Tx8"	"TxFxF"	26931452
"11148xT"	"Tx8"	"TxFxF"	26974128
"11148xT"	"Tx8"	"TxFxF"	26804036
"597x10"	"5x32"	"CMOVxTxF"	426136
"597x10"	"5x32"	"CMOVxTxF"	462320
"597x10"	"5x32"	"CMOVxTxF"	539032
"597x10"	"5x32"	"CMOVxTxF"	569948
"597x10"	"5x32"	"CMOVxTxF"	456400
"32x10"	"10x8"	"FxFxF"	24324
"32x10"	"10x8"	"FxFxF"	26248
"32x10"	"10x8"	"FxFxF"	26888
"32x10"	"10x8"	"FxFxF"	28568
"32x10"	"10x8"	"FxFxF"	28184
"138x500"	"Tx16"	"FxFxT"	164780
"138x500"	"Tx16"	"FxFxT"	164752
"138x500"	"Tx16"	"FxFxT"	164508
"138x500"	"Tx16"	"FxFxT"	164280
"138x500"	"Tx16"	"FxFxT"	164472
"3883400x500"	"2x8"	"TxFxF"	2215118596
"3883400x500"	"2x8"	"TxFxF"	1693681860
"3883400x500"	"2x8"	"TxFxF"	2617226048
"3883400x500"	"2x8"	"TxFxF"	2425643884
"3883400x500"	"2x8"	"TxFxF"	2274502400
"2580x500"	"TxF"	"CMOVxFxF"	4990316
"2580x500"	"TxF"	"CMOVxFxF"	4978728
"2580x500"	"TxF"	"CMOVxFxF"	4972344
"2580x500"	"TxF"	"CMOVxFxF"	4981380
"2580x500"	"TxF"	"CMOVxFxF"	4976304
"11148x500"	"10xF"	"TxTxF"	16537048
"11148x500"	"10xF"	"TxTxF"	15663984
"11148x500"	"10xF"	"TxTxF"	15812620
"11148x500"	"10xF"	"TxTxF"	15933364
"11148x500"	"10xF"	"TxTxF"	15353284
"2580xT"	"2x32"	"CMOVxFxF"	2054600
"2580xT"	"2x32"	"CMOVxFxF"	1485128
"2580xT"	"2x32"	"CMOVxFxF"	2099412
"2580xT"	"2x32"	"CMOVxFxF"	2353576
"2580xT"	"2x32"	"CMOVxFxF"	2278036
"208064xT"	"Fx8"	"TxTxT"	89776492
"208064xT"	"Fx8"	"TxTxT"	89763376
"208064xT"	"Fx8"	"TxTxT"	89772156
"208064xT"	"Fx8"	"TxTxT"	89631632
"208064xT"	"Fx8"	"TxTxT"	88627248
"3883400xT"	"Tx16"	"CMOVxFxT"	21752701444
"3883400xT"	"Tx16"	"CMOVxFxT"	21693619248
"3883400xT"	"Tx16"	"CMOVxFxT"	21800993500
"3883400xT"	"Tx16"	"CMOVxFxT"	21734594940
"3883400xT"	"Tx16"	"CMOVxFxT"	21706259244
"597xT"	"Fx32"	"TxFxF"	265796
"597xT"	"Fx32"	"TxFxF"	264952
"597xT"	"Fx32"	"TxFxF"	264792
"597xT"	"Fx32"	"TxFxF"	263704
"597xT"	"Fx32"	"TxFxF"	263188
"898885x500"	"100x8"	"CMOVxTxF"	1354069512
"898885x500"	"100x8"	"CMOVxTxF"	1346284296
"898885x500"	"100x8"	"CMOVxTxF"	1376163556
"898885x500"	"100x8"	"CMOVxTxF"	1389238368
"898885x500"	"100x8"	"CMOVxTxF"	1387830180
"48160xT"	"2xF"	"FxTxF"	78943660
"48160xT"	"2xF"	"FxTxF"	75686984
"48160xT"	"2xF"	"FxTxF"	76241688
"48160xT"	"2xF"	"FxTxF"	77077780
"48160xT"	"2xF"	"FxTxF"	82502556
"11148xF"	"10x16"	"FxFxF"	12980720
"11148xF"	"10x16"	"FxFxF"	11472088
"11148xF"	"10x16"	"FxFxF"	12175280
"11148xF"	"10x16"	"FxFxF"	12503864
"11148xF"	"10x16"	"FxFxF"	11283700
"11148x10"	"500x8"	"CMOVxFxT"	20991352
"11148x10"	"500x8"	"CMOVxFxT"	20932356
"11148x10"	"500x8"	"CMOVxFxT"	21008172
"11148x10"	"500x8"	"CMOVxFxT"	20961456
"11148x10"	"500x8"	"CMOVxFxT"	21033964
"48160x10"	"Tx16"	"TxFxF"	134267504
"48160x10"	"Tx16"	"TxFxF"	134160636
"48160x10"	"Tx16"	"TxFxF"	134205952
"48160x10"	"Tx16"	"TxFxF"	134215712
"48160x10"	"Tx16"	"TxFxF"	134178100
"138xF"	"FxF"	"CMOVxTxF"	88044
"138xF"	"FxF"	"CMOVxTxF"	87352
"138xF"	"FxF"	"CMOVxTxF"	87536
"138xF"	"FxF"	"CMOVxTxF"	87412
"138xF"	"FxF"	"CMOVxTxF"	87200
"138xT"	"1x16"	"FxTxF"	59900
"138xT"	"1x16"	"FxTxF"	77988
"138xT"	"1x16"	"FxTxF"	97228
"138xT"	"1x16"	"FxTxF"	55576
"138xT"	"1x16"	"FxTxF"	89772
"32x500"	"5xF"	"CMOVxTxT"	19388
"32x500"	"5xF"	"CMOVxTxT"	19280
"32x500"	"5xF"	"CMOVxTxT"	18696
"32x500"	"5xF"	"CMOVxTxT"	20824
"32x500"	"5xF"	"CMOVxTxT"	20472
"48160xF"	"50xF"	"TxFxT"	90350104
"48160xF"	"50xF"	"TxFxT"	89740656
"48160xF"	"50xF"	"TxFxT"	87893612
"48160xF"	"50xF"	"TxFxT"	90592552
"48160xF"	"50xF"	"TxFxT"	88350440
"3883400xT"	"Fx32"	"TxFxT"	3333177216
"3883400xT"	"Fx32"	"TxFxT"	3316299532
"3883400xT"	"Fx32"	"TxFxT"	3333659708
"3883400xT"	"Fx32"	"TxFxT"	3323499328
"3883400xT"	"Fx32"	"TxFxT"	3319378660
"3883400x10"	"1000xF"	"CMOVxFxF"	10944798028
"3883400x10"	"1000xF"	"CMOVxFxF"	10969174012
"3883400x10"	"1000xF"	"CMOVxFxF"	10953007284
